Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
15,680	42,150	3,054	-2,727	1,0062	0,073	-0,065	13,5
15,720	42,272	2,618	-10,908	1,0092	0,063	-0,260	13,5
15,760	42,359	2,182	-10,908	1,0113	0,052	-0,260	13,6
15,800	42,446	1,745	-10,908	1,0133	0,042	-0,260	13,8
15,840	42,499	1,309	2,727	1,0146	0,031	0,065	13,8
15,880	42,551	1,963	19,090	1,0158	0,047	0,456	14,0
15,920	42,656	2,836	21,817	1,0183	0,068	0,521	14,1
15,960	42,778	3,709	13,635	1,0213	0,089	0,326	14,1
16,000	42,953	3,927	-8,181	1,0254	0,094	-0,195	14,1
16,040	43,092	3,054	-19,090	1,0287	0,073	-0,456	14,3
16,080	43,197	2,400	-16,362	1,0313	0,057	-0,391	14,3
16,120	43,284	1,745	-10,908	1,0333	0,042	-0,260	14,5
16,160	43,337	1,527	-2,082E-12	1,0346	0,036	1,154E-14	14,6
16,200	43,406	1,745	8,181	1,0362	0,042	0,195	14,6
16,240	43,476	2,182	8,181	1,0379	0,052	0,195	14,8
16,280	43,581	2,400	8,181	1,0404	0,057	0,195	15,0
16,320	43,668	2,836	10,908	1,0425	0,068	0,260	15,1
16,360	43,808	3,272	5,454	1,0458	0,078	0,130	15,2
16,400	43,930	3,272	-7,050E-13	1,0487	0,078	-8,674E-15	15,4
16,440	44,070	3,272	-2,727	1,0521	0,078	-0,065	15,4
16,480	44,192	3,054	-2,727	1,0550	0,073	-0,065	15,6
16,520	44,314	3,054	-1,699E-12	1,0579	0,073	-4,042E-14	15,7
16,560	44,436	3,054	-1,699E-12	1,0608	0,073	-4,042E-14	16,0
16,600	44,558	3,054	-2,727	1,0638	0,073	-0,065	16,1
16,640	44,680	2,836	-5,454	1,0667	0,068	-0,130	16,4
16,680	44,785	2,618	-2,727	1,0692	0,062	-0,065	16,6
16,720	44,890	2,618	-1,454E-12	1,0717	0,062	0,000	16,7
16,760	44,995	2,618	1,454E-12	1,0742	0,062	6,939E-14	16,8
16,800	45,099	2,618	1,454E-12	1,0767	0,063	0,000	16,9
16,840	45,204	2,618	10,908	1,0792	0,062	0,260	17,0
16,880	45,309	3,491	16,362	1,0817	0,083	0,391	17,1
16,920	45,483	3,927	2,727	1,0858	0,094	0,065	17,2
16,960	45,623	3,709	2,727	1,0892	0,089	0,065	17,3
17,000	45,780	4,145	5,454	1,0929	0,099	0,130	17,3
17,040	45,955	4,145	-2,298E-12	1,0971	0,099	-2,030E-14	17,3
17,080	46,112	4,145	2,727	1,1008	0,099	0,065	17,3
17,120	46,286	4,363	2,727	1,1050	0,104	0,065	17,4
17,160	46,461	4,363	-5,454	1,1092	0,104	-0,130	17,4
17,200	46,635	3,927	-10,908	1,1133	0,094	-0,260	17,4
17,240	46,775	3,491	-8,181	1,1167	0,083	-0,195	17,3
17,280	46,914	3,272	-10,908	1,1200	0,078	-0,260	17,3
17,320	47,037	2,618	-13,635	1,1229	0,063	-0,326	17,4
17,360	47,124	2,182	-5,454	1,1250	0,052	-0,130	17,3
17,400	47,211	2,182	9,992E-14	1,1271	0,052	2,888E-14	17,2
17,440	47,298	2,182	-2,727	1,1292	0,052	-0,065	17,3
17,480	47,386	1,963	1,110E-12	1,1312	0,047	0,000	17,3
17,520	47,455	2,182	8,181	1,1329	0,052	0,195	17,2
17,560	47,560	2,618	-1,210E-12	1,1354	0,062	-2,888E-14	17,2
17,600	47,665	2,182	-8,181	1,1379	0,052	-0,195	17,2
17,640	47,735	1,963	9,992E-14	1,1396	0,047	2,888E-14	17,1
17,680	47,822	2,182	2,727	1,1417	0,052	0,065	17,1
17,720	47,909	2,182	2,727	1,1437	0,052	0,065	17,1
17,760	47,997	2,400	5,454	1,1458	0,057	0,130	17,1
17,800	48,101	2,618	2,727	1,1483	0,062	0,065	17,0
17,840	48,206	2,618	2,727	1,1508	0,063	0,065	17,0
17,880	48,311	2,836	2,727	1,1533	0,068	0,065	17,0
17,920	48,433	2,836	-5,454	1,1563	0,068	-0,130	17,0
17,960	48,538	2,400	-13,635	1,1588	0,057	-0,326	17,0
18,000	48,625	1,745	-8,181	1,1608	0,042	-0,195	17,0
18,040	48,677	1,745	5,454	1,1621	0,042	0,130	16,9
18,080	48,764	2,182	5,454	1,1642	0,052	0,130	16,9
18,120	48,852	2,182	-2,727	1,1663	0,052	-0,065	16,8
18,160	48,939	1,963	-1,210E-12	1,1683	0,047	-2,888E-14	16,8
18,200	49,009	2,182	2,727	1,1700	0,052	0,065	16,8
18,240	49,114	2,182	-5,454	1,1725	0,052	-0,130	16,8
18,280	49,183	1,745	-5,454	1,1742	0,042	-0,130	16,7
18,320	49,253	1,745	-9,714E-13	1,1758	0,042	-2,316E-14	16,7
18,360	49,323	1,745	-10,908	1,1775	0,042	-0,260	16,8
18,400	49,393	0,873	-19,090	1,1792	0,021	-0,456	16,7
18,440	49,393	0,218	-8,181	1,1792	0,005	-0,195	16,7
18,480	49,410	0,218	-2,727	1,1796	0,005	-0,065	16,7
18,520	49,410	0,000	-2,727	1,1796	0,000	-0,065	16,7
18,560	49,410	0,000	0,000	1,1796	0,000	0,000	16,6
18,600	49,410	0,000	0,000	1,1796	0,000	0,000	16,7
18,640	49,410	0,000	0,000	1,1796	0,000	0,000	16,7
18,680	49,410	0,000	0,000	1,1796	0,000	0,000	16,6
18,720	49,410	0,000	0,000	1,1796	0,000	0,000	16,7
18,760	49,410	0,000	0,000	1,1796	0,000	0,000	16,7
18,800	49,410	0,000	-2,727	1,1796	0,000	-0,065	16,7
18,840	49,410	-0,218	-2,727	1,1796	-0,005	-0,065	16,7
18,880	49,393	-0,218	2,727	1,1792	-0,005	0,065	16,7
18,920	49,393	0,000	2,727	1,1792	0,000	0,065	16,8
18,960	49,393	0,000	0,000	1,1792	0,000	0,000	16,7
19,000	49,393	0,000	-2,727	1,1792	0,000	-0,065	16,7
19,040	49,393	-0,218	-5,454	1,1792	-0,005	-0,130	16,8
19,080	49,375	-0,436	-38,179	1,1788	-0,010	-0,911	16,9
19,120	49,358	-3,272	-70,904	1,1783	-0,078	-1,693	16,8
19,160	49,114	-6,109	-24,544	1,1725	-0,146	-0,586	16,8
19,200	48,869	-5,236	35,452	1,1667	-0,125	0,846	16,9
19,240	48,695	-3,272	35,452	1,1625	-0,078	0,846	16,8
19,280	48,607	-2,400	13,635	1,1604	-0,057	0,326	16,9
19,320	48,503	-2,182	5,454	1,1579	-0,052	0,130	16,9
19,360	48,433	-1,963	-2,727	1,1563	-0,047	-0,065	17,0
19,400	48,346	-2,400	-8,181	1,1542	-0,057	-0,195	17,0
19,440	48,241	-2,618	-2,220E-13	1,1517	-0,062	-3,183E-14	17,0
19,480	48,136	-2,400	-8,181	1,1492	-0,057	-0,195	17,1
19,520	48,049	-3,272	-24,544	1,1471	-0,078	-0,586	17,1
19,560	47,874	-4,363	-16,362	1,1429	-0,104	-0,391	17,2
19,600	47,700	-4,581	-5,454	1,1388	-0,109	-0,130	17,2
19,640	47,508	-4,800	-2,727	1,1342	-0,115	-0,065	17,2
19,680	47,316	-4,800	2,727	1,1296	-0,115	0,065	17,2
19,720	47,124	-4,581	8,181	1,1250	-0,109	0,195	17,3
19,760	46,949	-4,145	2,727	1,1208	-0,099	0,065	17,3
19,800	46,792	-4,363	-8,181	1,1171	-0,104	-0,195	17,3
19,840	46,600	-4,800	-2,727	1,1125	-0,115	-0,065	17,3
19,880	46,408	-4,581	2,727	1,1079	-0,109	0,065	17,4
19,920	46,234	-4,581	-2,727	1,1038	-0,109	-0,065	17,4
19,960	46,042	-4,800	2,727	1,0992	-0,115	0,065	17,4
20,000	45,850	-4,363	10,908	1,0946	-0,104	0,260	17,4
20,040	45,693	-3,927	5,454	1,0908	-0,094	0,130	17,4
20,080	45,536	-3,927	2,727	1,0871	-0,094	0,065	17,4
20,120	45,379	-3,709	5,454	1,0833	-0,089	0,130	17,4
20,160	45,239	-3,491	3,170E-12	1,0800	-0,083	4,909E-14	17,4
20,200	45,099	-3,709	2,727	1,0767	-0,089	0,065	17,3
20,240	44,942	-3,272	16,362	1,0729	-0,078	0,391	17,2
20,280	44,838	-2,400	10,908	1,0704	-0,057	0,260	17,1
20,320	44,750	-2,400	5,454	1,0683	-0,057	0,130	16,9
20,360	44,646	-1,963	13,635	1,0658	-0,047	0,326	16,8
20,400	44,593	-1,309	10,908	1,0646	-0,031	0,260	16,7
20,440	44,541	-1,091	-7,272E-13	1,0633	-0,026	-1,735E-14	16,7
20,480	44,506	-1,309	-8,181	1,0625	-0,031	-0,195	16,6
20,520	44,436	-1,745	-10,908	1,0608	-0,042	-0,260	16,5
20,560	44,366	-2,182	-8,181	1,0592	-0,052	-0,195	16,5
20,600	44,262	-2,400	-9,992E-14	1,0567	-0,057	-2,888E-14	16,4
20,640	44,174	-2,182	-2,727	1,0546	-0,052	-0,065	16,3
20,680	44,087	-2,618	-16,362	1,0525	-0,062	-0,391	16,2
20,720	43,965	-3,491	-13,635	1,0496	-0,083	-0,326	16,2
20,760	43,808	-3,709	-2,727	1,0458	-0,089	-0,065	16,1
20,800	43,668	-3,709	-2,727	1,0425	-0,089	-0,065	16,0
20,840	43,511	-3,927	-2,727	1,0387	-0,094	-0,065	15,8
20,880	43,354	-3,927	5,454	1,0350	-0,094	0,130	15,7
20,920	43,197	-3,491	5,454	1,0313	-0,083	0,130	15,6
20,960	43,075	-3,491	-5,454	1,0283	-0,083	-0,130	15,3
21,000	42,918	-3,927	8,327E-13	1,0246	-0,094	8,101E-14	15,1
21,040	42,761	-3,491	16,362	1,0208	-0,083	0,391	14,9
21,080	42,638	-2,618	13,635	1,0179	-0,062	0,326	14,8
21,120	42,551	-2,400	-5,454	1,0158	-0,057	-0,130	14,7
21,160	42,446	-3,054	-8,181	1,0133	-0,073	-0,195	14,5
21,200	42,307	-3,054	1,699E-12	1,0100	-0,073	4,042E-14	14,4
21,240	42,202	-3,054	-5,454	1,0075	-0,073	-0,130	14,2
21,280	42,062	-3,491	-5,454	1,0042	-0,083	-0,130	14,1
21,320	41,923	-3,491	-2,727	1,0008	-0,083	-0,065	14,1
21,360	41,783	-3,709	-8,181	0,9975	-0,089	-0,195	13,9
21,400	41,626	-4,145	-2,727	0,9937	-0,099	-0,065	13,8
21,440	41,452	-3,927	5,454	0,9896	-0,094	0,130	13,6
21,480	41,312	-3,709	-2,727	0,9862	-0,089	-0,065	13,4
21,520	41,155	-4,145	-8,181	0,9825	-0,099	-0,195	13,2
21,560	40,980	-4,363	2,727	0,9783	-0,104	0,065	13,0
21,600	40,806	-3,927	8,181	0,9742	-0,094	0,195	12,8
21,640	40,666	-3,709	-2,727	0,9708	-0,089	-0,065	12,6
21,680	40,509	-4,145	-8,181	0,9671	-0,099	-0,195	12,5
21,720	40,335	-4,363	-5,454	0,9629	-0,104	-0,130	12,3
21,760	40,160	-4,581	-2,420E-12	0,9587	-0,109	-7,511E-14	12,1
21,800	39,968	-4,363	5,454	0,9542	-0,104	0,130	11,9
21,840	39,811	-4,145	5,454	0,9504	-0,099	0,130	11,7
21,880	39,636	-3,927	10,908	0,9462	-0,094	0,260	11,5
21,920	39,497	-3,272	13,635	0,9429	-0,078	0,326	11,3
21,960	39,375	-2,836	5,454	0,9400	-0,068	0,130	11,1
22,000	39,270	-2,836	-2,727	0,9375	-0,068	-0,065	10,9
22,040	39,148	-3,054	1,571E-12	0,9346	-0,073	2,030E-14	10,7
22,080	39,026	-2,836	8,181	0,9317	-0,068	0,195	10,5
22,120	38,921	-2,400	13,635	0,9292	-0,057	0,326	10,4
22,160	38,834	-1,745	5,454	0,9271	-0,042	0,130	10,3
22,200	38,781	-1,963	-13,635	0,9258	-0,047	-0,326	10,2
22,240	38,676	-2,836	-13,635	0,9233	-0,068	-0,326	10,1
22,280	38,554	-3,054	-5,454	0,9204	-0,073	-0,130	10,0
22,320	38,432	-3,272	-8,181	0,9175	-0,078	-0,195	9,9
22,360	38,293	-3,709	-8,181	0,9142	-0,089	-0,195	9,9
22,400	38,135	-3,927	-9,492E-13	0,9104	-0,094	-4,909E-14	9,8
22,440	37,978	-3,709	10,908	0,9067	-0,089	0,260	9,7
22,480	37,839	-3,054	8,181	0,9033	-0,073	0,195	9,5
22,520	37,734	-3,054	-2,727	0,9008	-0,073	-0,065	9,4
22,560	37,594	-3,272	-5,454	0,8975	-0,078	-0,130	9,3
22,600	37,472	-3,491	-8,181	0,8946	-0,083	-0,195	9,1
22,640	37,315	-3,927	-5,454	0,8908	-0,094	-0,130	8,9
22,680	37,158	-3,927	2,727	0,8871	-0,094	0,065	8,8
22,720	37,001	-3,709	8,181	0,8833	-0,089	0,195	8,6
22,760	36,861	-3,272	8,181	0,8800	-0,078	0,195	8,6
22,800	36,739	-3,054	2,727	0,8771	-0,073	0,065	8,3
22,840	36,617	-3,054	-2,727	0,8742	-0,073	-0,065	8,1
22,880	36,495	-3,272	-5,454	0,8712	-0,078	-0,130	8,0
22,920	36,355	-3,491	-2,727	0,8679	-0,083	-0,065	7,9
22,960	36,216	-3,491	-8,327E-13	0,8646	-0,083	-2,897E-14	7,8
23,000	36,076	-3,491	-2,727	0,8612	-0,083	-0,065	7,6
23,040	35,936	-3,709	8,327E-13	0,8579	-0,089	2,897E-14	7,5
23,080	35,779	-3,491	5,454	0,8542	-0,083	0,130	7,5
23,120	35,657	-3,272	-8,327E-13	0,8512	-0,078	-4,632E-14	7,3
23,160	35,517	-3,491	7,050E-13	0,8479	-0,083	2,602E-14	7,2
23,200	35,378	-3,272	8,181	0,8446	-0,078	0,195	7,1
23,240	35,256	-2,836	-7,050E-13	0,8417	-0,068	-2,602E-14	6,9
23,280	35,151	-3,272	-10,908	0,8392	-0,078	-0,260	6,8
23,320	34,994	-3,709	-8,181	0,8354	-0,089	-0,195	6,6
23,360	34,854	-3,927	-13,635	0,8321	-0,094	-0,326	6,5
23,400	34,680	-4,800	-21,817	0,8279	-0,115	-0,521	6,3
23,440	34,470	-5,672	-10,908	0,8229	-0,135	-0,260	6,2
23,480	34,226	-5,672	0,000	0,8171	-0,135	0,000	6,1
23,520	34,016	-5,672	-2,727	0,8121	-0,135	-0,065	6,0
23,560	33,772	-5,890	2,032E-12	0,8062	-0,141	9,263E-14	5,8
23,600	33,545	-5,672	16,362	0,8008	-0,135	0,391	5,6
23,640	33,318	-4,581	24,544	0,7954	-0,109	0,586	5,4
23,680	33,179	-3,709	5,454	0,7921	-0,089	0,130	5,2
23,720	33,022	-4,145	-10,908	0,7883	-0,099	-0,260	5,0
23,760	32,847	-4,581	-16,362	0,7842	-0,109	-0,391	4,8
23,800	32,655	-5,454	-16,362	0,7796	-0,130	-0,391	4,7
23,840	32,411	-5,890	-2,727	0,7737	-0,141	-0,065	4,6
23,880	32,184	-5,672	8,181	0,7683	-0,135	0,195	4,6
23,920	31,957	-5,236	8,181	0,7629	-0,125	0,195	4,6
23,960	31,765	-5,018	2,727	0,7583	-0,120	0,065	4,6
24,000	31,556	-5,018	5,454	0,7533	-0,120	0,130	4,6
24,040	31,364	-4,581	8,181	0,7487	-0,109	0,195	4,5
24,080	31,189	-4,363	-2,542E-12	0,7446	-0,104	-4,337E-14	4,5
24,120	31,014	-4,581	-8,181	0,7404	-0,109	-0,195	4,5
24,160	30,823	-5,018	-10,908	0,7358	-0,120	-0,260	4,6
24,200	30,613	-5,454	3,331E-12	0,7308	-0,130	4,909E-14	4,6
24,240	30,386	-5,018	19,090	0,7254	-0,120	0,456	4,7
24,280	30,212	-3,927	10,908	0,7212	-0,094	0,260	4,7
24,320	30,072	-4,145	-13,635	0,7179	-0,099	-0,326	4,6
24,360	29,880	-5,018	-16,362	0,7133	-0,120	-0,391	4,6
24,400	29,671	-5,454	-2,727	0,7083	-0,130	-0,065	4,5
24,440	29,444	-5,236	8,181	0,7029	-0,125	0,195	4,5
24,480	29,252	-4,800	5,454	0,6983	-0,115	0,130	4,5
24,520	29,060	-4,800	5,454	0,6937	-0,115	0,130	4,6
24,560	28,868	-4,363	8,181	0,6892	-0,104	0,195	4,8
24,600	28,711	-4,145	-2,975E-12	0,6854	-0,099	-7,511E-14	4,8
24,640	28,536	-4,363	-2,727	0,6812	-0,104	-0,065	4,9
24,680	28,362	-4,363	-5,454	0,6771	-0,104	-0,130	4,8
24,720	28,187	-4,800	-16,362	0,6729	-0,115	-0,391	4,8
24,760	27,978	-5,672	-16,362	0,6679	-0,135	-0,391	4,7
24,800	27,733	-6,109	-8,181	0,6621	-0,146	-0,195	4,7
24,840	27,489	-6,327	5,454	0,6562	-0,151	0,130	4,7
24,880	27,227	-5,672	19,090	0,6500	-0,135	0,456	4,6
24,920	27,035	-4,800	13,635	0,6454	-0,115	0,326	4,6
24,960	26,843	-4,581	10,908	0,6408	-0,109	0,260	4,5
25,000	26,669	-3,927	24,544	0,6367	-0,094	0,586	4,6
25,040	26,529	-2,618	35,452	0,6333	-0,062	0,846	4,6
25,080	26,459	-1,091	24,544	0,6317	-0,026	0,586	4,7
25,120	26,442	-0,654	5,454	0,6312	-0,016	0,130	4,7
25,160	26,407	-0,654	2,727	0,6304	-0,016	0,065	4,7
25,200	26,389	-0,436	3,636E-13	0,6300	-0,010	-8,674E-15	4,7
25,240	26,372	-0,654	-2,727	0,6296	-0,016	-0,065	4,7
25,280	26,337	-0,654	-5,454	0,6287	-0,016	-0,130	4,7
25,320	26,320	-1,091	-10,908	0,6283	-0,026	-0,260	4,6
25,360	26,250	-1,527	-5,454	0,6267	-0,036	-0,130	4,6
25,400	26,197	-1,527	-8,181	0,6254	-0,036	-0,195	4,6
25,440	26,128	-2,182	-13,635	0,6237	-0,052	-0,326	4,6
25,480	26,023	-2,618	-5,454	0,6212	-0,063	-0,130	4,6
25,520	25,918	-2,618	1,454E-12	0,6187	-0,062	3,469E-14	4,6
25,560	25,813	-2,618	-1,454E-12	0,6162	-0,062	-3,469E-14	4,6
25,600	25,709	-2,618	-1,454E-12	0,6137	-0,063	-1,735E-14	4,6
25,640	25,604	-2,618	5,454	0,6112	-0,062	0,130	4,6
25,680	25,499	-2,182	8,181	0,6088	-0,052	0,195	4,6
25,720	25,429	-1,963	5,454	0,6071	-0,047	0,130	4,5
25,760	25,342	-1,745	8,181	0,6050	-0,042	0,195	4,5
25,800	25,290	-1,309	-4,163E-13	0,6038	-0,031	-4,051E-14	4,6
25,840	25,237	-1,745	-21,817	0,6025	-0,042	-0,521	4,6
25,880	25,150	-3,054	-27,271	0,6004	-0,073	-0,651	4,6
25,920	24,993	-3,927	-8,181	0,5967	-0,094	-0,195	4,6
25,960	24,836	-3,709	10,908	0,5929	-0,089	0,260	4,6
26,000	24,696	-3,054	19,090	0,5896	-0,073	0,456	4,6
26,040	24,592	-2,182	16,362	0,5871	-0,052	0,391	4,5
26,080	24,522	-1,745	10,908	0,5854	-0,042	0,260	4,5
26,120	24,452	-1,309	5,454	0,5838	-0,031	0,130	4,5
26,160	24,417	-1,309	-2,727	0,5829	-0,031	-0,065	4,4
26,200	24,347	-1,527	7,272E-13	0,5812	-0,036	3,469E-14	4,3
26,240	24,295	-1,309	5,454	0,5800	-0,031	0,130	4,3
26,280	24,243	-1,091	-7,272E-13	0,5788	-0,026	-3,469E-14	4,2
26,320	24,208	-1,309	-8,181	0,5779	-0,031	-0,195	4,2
26,360	24,138	-1,745	-8,181	0,5762	-0,042	-0,195	4,2
26,400	24,068	-1,963	-4,163E-13	0,5746	-0,047	-4,051E-14	4,2
26,440	23,981	-1,745	5,454	0,5725	-0,042	0,130	4,2
26,480	23,928	-1,527	4,163E-13	0,5712	-0,036	4,051E-14	4,2
26,520	23,859	-1,745	2,942E-13	0,5696	-0,042	2,021E-14	4,1
26,560	23,789	-1,527	2,727	0,5679	-0,036	0,065	4,1
26,600	23,736	-1,527	-2,942E-13	0,5667	-0,036	-2,021E-14	4,0
26,640	23,667	-1,527	-5,454	0,5650	-0,036	-0,130	4,0
26,680	23,614	-1,963	-10,908	0,5637	-0,047	-0,260	4,0
26,720	23,510	-2,400	-5,454	0,5612	-0,057	-0,130	3,9
26,760	23,422	-2,400	2,727	0,5592	-0,057	0,065	3,9
26,800	23,318	-2,182	2,727	0,5567	-0,052	0,065	3,8
26,840	23,248	-2,182	-8,181	0,5550	-0,052	-0,195	3,7
26,880	23,143	-2,836	-10,908	0,5525	-0,068	-0,260	3,7
26,920	23,021	-3,054	-2,727	0,5496	-0,073	-0,065	3,6
26,960	22,899	-3,054	-2,727	0,5467	-0,073	-0,065	3,5
27,000	22,777	-3,272	-5,454	0,5437	-0,078	-0,130	3,4
27,040	22,637	-3,491	1,815E-12	0,5404	-0,083	4,337E-14	3,4
27,080	22,497	-3,272	5,454	0,5371	-0,078	0,130	3,3
27,120	22,375	-3,054	-1,815E-12	0,5342	-0,073	-6,072E-14	3,3
27,160	22,253	-3,272	-2,727	0,5312	-0,078	-0,065	3,2
27,200	22,113	-3,272	1,815E-12	0,5279	-0,078	6,072E-14	3,1
27,240	21,991	-3,272	-5,454	0,5250	-0,078	-0,130	3,1
27,280	21,852	-3,709	-5,454	0,5217	-0,089	-0,130	3,1
27,320	21,694	-3,709	2,727	0,5179	-0,089	0,065	3,0
27,360	21,555	-3,491	1,504E-12	0,5146	-0,083	4,909E-14	2,9
27,400	21,415	-3,709	-5,454	0,5112	-0,089	-0,130	2,8
27,440	21,258	-3,927	-1,504E-12	0,5075	-0,094	-4,909E-14	2,7
27,480	21,101	-3,709	2,727	0,5037	-0,089	0,065	2,7
27,520	20,961	-3,709	2,727	0,5004	-0,089	0,065	2,7
27,560	20,804	-3,491	8,181	0,4967	-0,083	0,195	2,7
27,600	20,682	-3,054	2,727	0,4937	-0,073	0,065	2,7
27,640	20,560	-3,272	-5,454	0,4908	-0,078	-0,130	2,8
27,680	20,420	-3,491	2,370E-12	0,4875	-0,083	3,469E-14	2,8
27,720	20,281	-3,272	2,727	0,4842	-0,078	0,065	2,8
27,760	20,159	-3,272	-2,727	0,4812	-0,078	-0,065	2,6
27,800	20,019	-3,491	-2,727	0,4779	-0,083	-0,065	2,5
27,840	19,879	-3,491	2,727	0,4746	-0,083	0,065	2,4
27,880	19,740	-3,272	2,727	0,4712	-0,078	0,065	2,3
27,920	19,617	-3,272	-5,454	0,4683	-0,078	-0,130	2,2
27,960	19,478	-3,709	-8,181	0,4650	-0,089	-0,195	2,1
28,000	19,321	-3,927	-5,454	0,4612	-0,094	-0,130	2,1
28,040	19,164	-4,145	-2,727	0,4575	-0,099	-0,065	2,0
28,080	18,989	-4,145	2,727	0,4533	-0,099	0,065	2,0
28,120	18,832	-3,927	2,727	0,4496	-0,094	0,065	1,9
28,160	18,675	-3,927	2,176E-12	0,4458	-0,094	5,204E-14	1,9
28,200	18,518	-3,927	2,727	0,4421	-0,094	0,065	1,8
28,240	18,361	-3,709	2,727	0,4383	-0,089	0,065	1,9
28,280	18,221	-3,709	2,727	0,4350	-0,089	0,065	1,8
28,320	18,064	-3,491	5,454	0,4312	-0,083	0,130	1,8
28,360	17,942	-3,272	-2,727	0,4283	-0,078	-0,065	1,8
28,400	17,802	-3,709	-5,454	0,4250	-0,089	-0,130	1,8
28,440	17,645	-3,709	5,454	0,4212	-0,089	0,130	1,7
28,480	17,506	-3,272	10,908	0,4179	-0,078	0,260	1,7
28,520	17,383	-2,836	2,727	0,4150	-0,068	0,065	1,7
28,560	17,279	-3,054	-10,908	0,4125	-0,073	-0,260	1,6
28,600	17,139	-3,709	-13,635	0,4092	-0,089	-0,326	1,7
28,640	16,982	-4,145	-10,908	0,4054	-0,099	-0,260	1,7
28,680	16,808	-4,581	-10,908	0,4012	-0,109	-0,260	1,7
28,720	16,616	-5,018	-8,181	0,3967	-0,120	-0,195	1,8
28,760	16,406	-5,236	-3,331E-12	0,3917	-0,125	-6,644E-14	1,9
28,800	16,197	-5,018	8,181	0,3867	-0,120	0,195	1,9
28,840	16,005	-4,581	8,181	0,3821	-0,109	0,195	2,0
28,880	15,830	-4,363	5,454	0,3779	-0,104	0,130	2,0
28,920	15,656	-4,145	8,181	0,3737	-0,099	0,195	2,0
28,960	15,499	-3,709	5,454	0,3700	-0,089	0,130	1,9
29,000	15,359	-3,709	2,727	0,3667	-0,089	0,065	1,9
29,040	15,202	-3,491	5,454	0,3629	-0,083	0,130	1,9
29,080	15,080	-3,272	-1,943E-12	0,3600	-0,078	-4,632E-14	1,9
29,120	14,940	-3,491	-5,454	0,3567	-0,083	-0,130	1,8
29,160	14,800	-3,709	2,727	0,3533	-0,089	0,065	1,8
29,200	14,643	-3,272	13,635	0,3496	-0,078	0,326	1,8
29,240	14,539	-2,618	2,727	0,3471	-0,062	0,065	1,8
29,280	14,434	-3,054	-2,727	0,3446	-0,073	-0,065	1,8
29,320	14,294	-2,836	10,908	0,3412	-0,068	0,260	1,9
29,360	14,207	-2,182	8,181	0,3392	-0,052	0,195	1,9
29,400	14,120	-2,182	-5,454	0,3371	-0,052	-0,130	1,9
29,440	14,032	-2,618	-10,908	0,3350	-0,063	-0,260	1,9
29,480	13,910	-3,054	-8,181	0,3321	-0,073	-0,195	1,9
29,520	13,788	-3,272	-2,727	0,3292	-0,078	-0,065	2,0
29,560	13,648	-3,272	-5,454	0,3258	-0,078	-0,130	2,0
29,600	13,526	-3,709	-10,908	0,3229	-0,089	-0,260	1,9
29,640	13,352	-4,145	-5,454	0,3187	-0,099	-0,130	2,0
29,680	13,195	-4,145	2,727	0,3150	-0,099	0,065	2,0
29,720	13,020	-3,927	5,454	0,3108	-0,094	0,130	1,9
29,760	12,881	-3,709	2,727	0,3075	-0,089	0,065	2,0
29,800	12,723	-3,709	2,727	0,3037	-0,089	0,065	2,0
29,840	12,584	-3,491	2,727	0,3004	-0,083	0,065	2,0
29,880	12,444	-3,491	1,665E-12	0,2971	-0,083	4,632E-14	2,0
29,920	12,305	-3,491	2,727	0,2937	-0,083	0,065	2,0
29,960	12,165	-3,272	8,181	0,2904	-0,078	0,195	2,0
30,000	12,043	-2,836	1,815E-12	0,2875	-0,068	4,337E-14	2,0
30,040	11,938	-3,272	-8,181	0,2850	-0,078	-0,195	2,0
30,080	11,781	-3,491	8,181	0,2812	-0,083	0,195	2,0
30,120	11,659	-2,618	13,635	0,2783	-0,063	0,326	2,0
30,160	11,572	-2,400	1,454E-12	0,2762	-0,057	3,469E-14	2,0
30,200	11,467	-2,618	1,332E-12	0,2737	-0,062	3,183E-14	2,0
30,240	11,362	-2,400	5,454	0,2713	-0,057	0,130	2,0
30,280	11,275	-2,182	5,454	0,2692	-0,052	0,130	2,0
30,320	11,188	-1,963	5,454	0,2671	-0,047	0,130	2,1
30,360	11,118	-1,745	-2,727	0,2654	-0,042	-0,065	2,1
30,400	11,048	-2,182	-10,908	0,2637	-0,052	-0,260	2,1
30,440	10,943	-2,618	-5,454	0,2612	-0,063	-0,130	2,1
30,480	10,838	-2,618	1,454E-12	0,2587	-0,063	3,469E-14	2,1
30,520	10,734	-2,618	2,727	0,2562	-0,062	0,065	2,1
30,560	10,629	-2,400	2,727	0,2537	-0,057	0,065	2,1
30,600	10,542	-2,400	-5,454	0,2517	-0,057	-0,130	2,1
30,640	10,437	-2,836	-5,454	0,2492	-0,068	-0,130	2,1
30,680	10,315	-2,836	-2,727	0,2463	-0,068	-0,065	2,2
30,720	10,210	-3,054	-8,181	0,2437	-0,073	-0,195	2,2
30,760	10,071	-3,491	-8,181	0,2404	-0,083	-0,195	2,2
30,800	9,931	-3,709	-2,727	0,2371	-0,089	-0,065	2,3
