Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
44,840	-26,267	-0,654	-2,727	-0,6271	-0,016	-0,065	0,2
44,880	-26,302	-0,654	2,727	-0,6279	-0,016	0,065	0,2
44,920	-26,320	-0,436	5,454	-0,6283	-0,010	0,130	0,2
44,960	-26,337	-0,218	2,727	-0,6287	-0,005	0,065	0,1
45,000	-26,337	-0,218	-2,727	-0,6287	-0,005	-0,065	0,2
45,040	-26,354	-0,436	-2,727	-0,6292	-0,010	-0,065	0,1
45,080	-26,372	-0,436	2,727	-0,6296	-0,010	0,065	0,1
45,120	-26,389	-0,218	2,727	-0,6300	-0,005	0,065	0,1
45,160	-26,389	-0,218	-2,727	-0,6300	-0,005	-0,065	0,1
45,200	-26,407	-0,436	-2,425E-13	-0,6304	-0,010	-5,779E-15	0,1
45,240	-26,424	-0,218	2,727	-0,6308	-0,005	0,065	0,1
45,280	-26,424	-0,218	-2,727	-0,6308	-0,005	-0,065	0,1
45,320	-26,442	-0,436	-2,727	-0,6312	-0,010	-0,065	0,1
45,360	-26,459	-0,436	-2,727	-0,6317	-0,010	-0,065	0,1
45,400	-26,477	-0,654	-5,454	-0,6321	-0,016	-0,130	0,1
45,440	-26,512	-0,873	-2,727	-0,6329	-0,021	-0,065	0,1
45,480	-26,546	-0,873	-4,149E-13	-0,6337	-0,021	-4,046E-14	0,1
45,520	-26,581	-0,873	2,727	-0,6346	-0,021	0,065	0,1
45,560	-26,616	-0,654	5,454	-0,6354	-0,016	0,130	0,1
45,600	-26,634	-0,436	2,727	-0,6358	-0,010	0,065	0,1
45,640	-26,651	-0,436	-2,727	-0,6362	-0,010	-0,065	0,1
45,680	-26,669	-0,654	-2,727	-0,6367	-0,016	-0,065	0,1
45,720	-26,704	-0,654	2,727	-0,6375	-0,016	0,065	0,1
45,760	-26,721	-0,436	2,727	-0,6379	-0,010	0,065	0,1
45,800	-26,738	-0,436	-2,727	-0,6383	-0,010	-0,065	0,1
45,840	-26,756	-0,654	-2,727	-0,6387	-0,016	-0,065	0,1
45,880	-26,791	-0,654	2,727	-0,6396	-0,016	0,065	0,0
45,920	-26,808	-0,436	2,727	-0,6400	-0,010	0,065	0,1
45,960	-26,826	-0,436	5,551E-13	-0,6404	-0,010	0,000	0,1
46,000	-26,843	-0,436	-5,454	-0,6408	-0,010	-0,130	0,1
46,040	-26,861	-0,873	-10,908	-0,6413	-0,021	-0,260	0,1
46,080	-26,913	-1,309	-2,727	-0,6425	-0,031	-0,065	0,1
46,120	-26,965	-1,091	5,454	-0,6437	-0,026	0,130	0,1
46,160	-27,000	-0,873	2,727	-0,6446	-0,021	0,065	0,1
46,200	-27,035	-0,873	-4,149E-13	-0,6454	-0,021	-2,312E-14	0,0
46,240	-27,070	-0,873	2,727	-0,6463	-0,021	0,065	0,1
46,280	-27,105	-0,654	5,454	-0,6471	-0,016	0,130	0,1
46,320	-27,122	-0,436	2,727	-0,6475	-0,010	0,065	0,1
46,360	-27,140	-0,436	5,551E-13	-0,6479	-0,010	-1,735E-14	0,1
46,400	-27,157	-0,436	4,850E-13	-0,6483	-0,010	1,156E-14	0,1
46,440	-27,175	-0,436	-7,008E-14	-0,6487	-0,010	1,156E-14	0,1
46,480	-27,192	-0,436	7,008E-14	-0,6492	-0,010	5,790E-15	0,0
46,520	-27,210	-0,436	-4,850E-13	-0,6496	-0,010	-1,156E-14	0,0
46,560	-27,227	-0,436	-5,551E-13	-0,6500	-0,010	-1,735E-14	0,1
46,600	-27,245	-0,436	2,727	-0,6504	-0,010	0,065	0,1
46,640	-27,262	-0,218	2,727	-0,6508	-0,005	0,065	0,0
46,680	-27,262	-0,218	0,000	-0,6508	-0,005	-1,735E-14	0,1
46,720	-27,279	-0,218	-3,126E-13	-0,6512	-0,005	2,313E-14	0,1
46,760	-27,279	-0,218	-3,126E-13	-0,6512	-0,005	2,313E-14	0,0
46,800	-27,297	-0,218	2,727	-0,6517	-0,005	0,065	0,1
46,840	-27,297	0,000	3,126E-13	-0,6517	0,000	-5,779E-15	0,1
46,880	-27,297	-0,218	-5,454	-0,6517	-0,005	-0,130	0,0
46,920	-27,314	-0,436	-2,727	-0,6521	-0,010	-0,065	0,1
46,960	-27,332	-0,436	-5,551E-13	-0,6525	-0,010	0,000	0,1
47,000	-27,349	-0,436	-2,727	-0,6529	-0,010	-0,065	0,1
47,040	-27,367	-0,654	-5,454	-0,6533	-0,016	-0,130	0,0
47,080	-27,402	-0,873	-2,727	-0,6542	-0,021	-0,065	0,1
47,120	-27,437	-0,873	-2,727	-0,6550	-0,021	-0,065	0,1
47,160	-27,471	-1,091	-5,454	-0,6558	-0,026	-0,130	0,1
47,200	-27,524	-1,309	-6,578E-13	-0,6571	-0,031	-4,627E-14	0,1
47,240	-27,576	-1,091	5,454	-0,6583	-0,026	0,130	0,1
47,280	-27,611	-0,873	2,727	-0,6592	-0,021	0,065	0,1
47,320	-27,646	-0,873	2,727	-0,6600	-0,021	0,065	0,1
47,360	-27,681	-0,654	5,454	-0,6608	-0,016	0,130	0,1
47,400	-27,698	-0,436	2,727	-0,6612	-0,010	0,065	0,1
47,440	-27,716	-0,436	2,727	-0,6617	-0,010	0,065	0,0
47,480	-27,733	-0,218	2,727	-0,6621	-0,005	0,065	0,0
47,520	-27,733	-0,218	3,126E-13	-0,6621	-0,005	-2,313E-14	0,0
47,560	-27,751	-0,218	0,000	-0,6625	-0,005	1,735E-14	0,1
47,600	-27,751	-0,218	-2,727	-0,6625	-0,005	-0,065	0,0
47,640	-27,768	-0,436	-2,727	-0,6629	-0,010	-0,065	0,1
47,680	-27,786	-0,436	-2,727	-0,6633	-0,010	-0,065	0,1
47,720	-27,803	-0,654	-2,727	-0,6637	-0,016	-0,065	0,1
47,760	-27,838	-0,654	7,272E-13	-0,6646	-0,016	1,735E-14	0,1
47,800	-27,855	-0,654	-2,727	-0,6650	-0,016	-0,065	0,1
47,840	-27,890	-0,873	-5,454	-0,6658	-0,021	-0,130	0,0
47,880	-27,925	-1,091	-5,454	-0,6667	-0,026	-0,130	0,1
47,920	-27,978	-1,309	-5,454	-0,6679	-0,031	-0,130	0,1
47,960	-28,030	-1,527	-5,454	-0,6692	-0,036	-0,130	0,1
48,000	-28,100	-1,745	2,727	-0,6708	-0,042	0,065	0,1
48,040	-28,170	-1,309	8,181	-0,6725	-0,031	0,195	0,1
48,080	-28,205	-1,091	2,010E-12	-0,6733	-0,026	5,204E-14	0,1
48,120	-28,257	-1,309	2,727	-0,6746	-0,031	0,065	0,1
48,160	-28,309	-0,873	8,181	-0,6758	-0,021	0,195	0,1
48,200	-28,327	-0,654	-2,727	-0,6762	-0,016	-0,065	0,1
48,240	-28,362	-1,091	-8,181	-0,6771	-0,026	-0,195	0,1
48,280	-28,414	-1,309	-2,727	-0,6783	-0,031	-0,065	0,1
48,320	-28,466	-1,309	0,000	-0,6796	-0,031	1,735E-14	0,0
48,360	-28,519	-1,309	2,727	-0,6808	-0,031	0,065	0,1
48,400	-28,571	-1,091	2,727	-0,6821	-0,026	0,065	0,0
48,440	-28,606	-1,091	1,213E-12	-0,6829	-0,026	2,893E-14	0,1
48,480	-28,658	-1,091	2,727	-0,6842	-0,026	0,065	0,1
48,520	-28,693	-0,873	2,727	-0,6850	-0,021	0,065	0,1
48,560	-28,728	-0,873	-2,727	-0,6858	-0,021	-0,065	0,1
48,600	-28,763	-1,091	-2,727	-0,6867	-0,026	-0,065	0,1
48,640	-28,815	-1,091	2,727	-0,6879	-0,026	0,065	0,1
48,680	-28,850	-0,873	5,551E-13	-0,6887	-0,021	0,000	0,1
48,720	-28,885	-1,091	-2,727	-0,6896	-0,026	-0,065	0,0
48,760	-28,938	-1,091	2,727	-0,6908	-0,026	0,065	0,0
48,800	-28,972	-0,873	-6,578E-13	-0,6917	-0,021	-2,893E-14	0,0
48,840	-29,007	-1,091	-2,727	-0,6925	-0,026	-0,065	0,1
48,880	-29,060	-1,091	-5,551E-13	-0,6937	-0,026	0,000	0,1
48,920	-29,095	-1,091	-2,727	-0,6946	-0,026	-0,065	0,1
48,960	-29,147	-1,309	-5,454	-0,6958	-0,031	-0,130	0,1
49,000	-29,199	-1,527	-5,454	-0,6971	-0,036	-0,130	0,1
49,040	-29,269	-1,745	-2,727	-0,6987	-0,042	-0,065	0,1
49,080	-29,339	-1,745	2,495E-12	-0,7004	-0,042	2,888E-14	0,1
49,120	-29,409	-1,745	2,727	-0,7021	-0,042	0,065	0,0
49,160	-29,479	-1,527	5,454	-0,7038	-0,036	0,130	0,1
49,200	-29,531	-1,309	5,454	-0,7050	-0,031	0,130	0,0
49,240	-29,583	-1,091	5,454	-0,7062	-0,026	0,130	0,0
49,280	-29,618	-0,873	5,454	-0,7071	-0,021	0,130	0,1
49,320	-29,653	-0,654	5,454	-0,7079	-0,016	0,130	0,1
49,360	-29,671	-0,436	2,727	-0,7083	-0,010	0,065	0,1
49,400	-29,688	-0,436	-7,008E-14	-0,7088	-0,010	2,890E-14	0,1
49,440	-29,705	-0,436	-2,727	-0,7092	-0,010	-0,065	0,1
49,480	-29,723	-0,654	-2,727	-0,7096	-0,016	-0,065	0,0
49,520	-29,758	-0,654	-7,272E-13	-0,7104	-0,016	-3,469E-14	0,1
49,560	-29,775	-0,654	-2,727	-0,7108	-0,016	-0,065	0,1
49,600	-29,810	-0,873	-2,727	-0,7117	-0,021	-0,065	0,1
49,640	-29,845	-0,873	0,000	-0,7125	-0,021	-1,735E-14	0,1
49,680	-29,880	-0,873	5,551E-13	-0,7133	-0,021	-1,735E-14	0,1
49,720	-29,915	-0,873	4,149E-13	-0,7142	-0,021	2,312E-14	0,1
49,760	-29,950	-0,873	9,701E-13	-0,7150	-0,021	2,312E-14	0,1
49,800	-29,985	-0,873	-4,149E-13	-0,7158	-0,021	-5,768E-15	0,1
49,840	-30,020	-0,873	-1,525E-12	-0,7167	-0,021	-5,768E-15	0,1
49,880	-30,055	-0,873	-2,727	-0,7175	-0,021	-0,065	0,1
49,920	-30,089	-1,091	-8,181	-0,7183	-0,026	-0,195	0,1
49,960	-30,142	-1,527	-8,181	-0,7196	-0,036	-0,195	0,1
50,000	-30,212	-1,745	0,000	-0,7212	-0,042	0,000	0,2
50,040	-30,281	-1,527	8,181	-0,7229	-0,036	0,195	0,2
50,080	-30,334	-1,091	8,181	-0,7242	-0,026	0,195	0,2
50,120	-30,369	-0,873	8,181	-0,7250	-0,021	0,195	0,3
50,160	-30,404	-0,436	8,181	-0,7258	-0,010	0,195	0,4
50,200	-30,404	-0,218	-5,551E-13	-0,7258	-0,005	1,735E-14	0,5
50,240	-30,421	-0,436	-2,727	-0,7262	-0,010	-0,065	0,5
50,280	-30,439	-0,436	0,000	-0,7267	-0,010	-1,735E-14	0,6
50,320	-30,456	-0,436	2,727	-0,7271	-0,010	0,065	0,6
50,360	-30,473	-0,218	2,727	-0,7275	-0,005	0,065	0,6
50,400	-30,473	-0,218	7,976E-13	-0,7275	-0,005	-1,157E-14	0,7
50,440	-30,491	-0,218	2,727	-0,7279	-0,005	0,065	0,7
50,480	-30,491	0,000	-2,425E-13	-0,7279	0,000	1,157E-14	0,7
50,520	-30,491	-0,218	-2,727	-0,7279	-0,005	-0,065	0,7
50,560	-30,508	-0,218	-5,551E-13	-0,7283	-0,005	0,000	0,8
50,600	-30,508	-0,218	-2,727	-0,7283	-0,005	-0,065	0,8
50,640	-30,526	-0,436	-2,727	-0,7287	-0,010	-0,065	0,8
50,680	-30,543	-0,436	-2,727	-0,7292	-0,010	-0,065	0,9
50,720	-30,561	-0,654	-2,727	-0,7296	-0,016	-0,065	0,8
50,760	-30,596	-0,654	2,727	-0,7304	-0,016	0,065	0,9
50,800	-30,613	-0,436	2,727	-0,7308	-0,010	0,065	1,0
50,840	-30,631	-0,436	7,008E-14	-0,7312	-0,010	-1,156E-14	1,0
50,880	-30,648	-0,436	0,000	-0,7317	-0,010	-1,735E-14	1,1
50,920	-30,665	-0,436	-2,727	-0,7321	-0,010	-0,065	1,1
50,960	-30,683	-0,654	-5,454	-0,7325	-0,016	-0,130	1,1
51,000	-30,718	-0,873	-5,454	-0,7333	-0,021	-0,130	1,2
51,040	-30,753	-1,091	-2,727	-0,7342	-0,026	-0,065	1,2
51,080	-30,805	-1,091	5,454	-0,7354	-0,026	0,130	1,2
51,120	-30,840	-0,654	8,181	-0,7362	-0,016	0,195	1,3
51,160	-30,857	-0,436	2,727	-0,7367	-0,010	0,065	1,3
51,200	-30,875	-0,436	-5,551E-13	-0,7371	-0,010	0,000	1,3
51,240	-30,892	-0,436	2,727	-0,7375	-0,010	0,065	1,3
51,280	-30,910	-0,218	2,727	-0,7379	-0,005	0,065	1,3
51,320	-30,910	-0,218	-2,727	-0,7379	-0,005	-0,065	1,3
51,360	-30,927	-0,436	-2,727	-0,7383	-0,010	-0,065	1,3
51,400	-30,945	-0,436	1,040E-12	-0,7387	-0,010	-5,790E-15	1,3
51,440	-30,962	-0,436	2,727	-0,7392	-0,010	0,065	1,3
51,480	-30,980	-0,218	2,727	-0,7396	-0,005	0,065	1,3
51,520	-30,980	-0,218	-7,976E-13	-0,7396	-0,005	-2,313E-14	1,2
51,560	-30,997	-0,218	2,727	-0,7400	-0,005	0,065	1,2
51,600	-30,997	0,000	5,551E-13	-0,7400	0,000	1,735E-14	1,2
51,640	-30,997	-0,218	-2,727	-0,7400	-0,005	-0,065	1,3
51,680	-31,014	-0,218	0,000	-0,7404	-0,005	0,000	1,2
51,720	-31,014	-0,218	-2,727	-0,7404	-0,005	-0,065	1,2
51,760	-31,032	-0,436	-3,126E-13	-0,7408	-0,010	-1,157E-14	1,2
51,800	-31,049	-0,218	2,727	-0,7412	-0,005	0,065	1,2
51,840	-31,049	-0,218	-2,727	-0,7412	-0,005	-0,065	1,1
51,880	-31,067	-0,436	0,000	-0,7417	-0,010	-1,735E-14	1,1
51,920	-31,084	-0,218	2,727	-0,7421	-0,005	0,065	1,1
51,960	-31,084	-0,218	-2,727	-0,7421	-0,005	-0,065	1,1
52,000	-31,102	-0,436	-2,727	-0,7425	-0,010	-0,065	1,0
52,040	-31,119	-0,436	1,040E-12	-0,7429	-0,010	2,890E-14	1,0
52,080	-31,137	-0,436	2,727	-0,7433	-0,010	0,065	1,0
52,120	-31,154	-0,218	-1,040E-12	-0,7437	-0,005	-2,890E-14	1,0
52,160	-31,154	-0,436	-5,454	-0,7437	-0,010	-0,130	1,0
52,200	-31,189	-0,654	0,000	-0,7446	-0,016	0,000	0,9
52,240	-31,206	-0,436	2,727	-0,7450	-0,010	0,065	0,9
52,280	-31,224	-0,436	5,551E-13	-0,7454	-0,010	0,000	0,9
52,320	-31,241	-0,436	0,000	-0,7458	-0,010	-1,735E-14	0,8
52,360	-31,259	-0,436	-5,551E-13	-0,7462	-0,010	0,000	0,8
52,400	-31,276	-0,436	1,040E-12	-0,7467	-0,010	1,156E-14	0,7
52,440	-31,294	-0,436	2,727	-0,7471	-0,010	0,065	0,7
52,480	-31,311	-0,218	2,727	-0,7475	-0,005	0,065	0,7
52,520	-31,311	-0,218	-2,727	-0,7475	-0,005	-0,065	0,6
52,560	-31,329	-0,436	5,551E-13	-0,7479	-0,010	-1,735E-14	0,5
52,600	-31,346	-0,218	2,727	-0,7483	-0,005	0,065	0,6
52,640	-31,346	-0,218	-2,727	-0,7483	-0,005	-0,065	0,6
52,680	-31,364	-0,436	-5,551E-13	-0,7487	-0,010	-1,735E-14	0,6
52,720	-31,381	-0,218	2,727	-0,7492	-0,005	0,065	0,5
52,760	-31,381	-0,218	7,976E-13	-0,7492	-0,005	2,313E-14	0,5
52,800	-31,398	-0,218	2,727	-0,7496	-0,005	0,065	0,5
52,840	-31,398	0,000	-2,425E-13	-0,7496	0,000	-2,313E-14	0,4
52,880	-31,398	-0,218	-2,727	-0,7496	-0,005	-0,065	0,5
52,920	-31,416	-0,218	-5,551E-13	-0,7500	-0,005	1,735E-14	0,4
52,960	-31,416	-0,218	-5,551E-13	-0,7500	-0,005	1,735E-14	0,4
53,000	-31,433	-0,218	5,551E-13	-0,7504	-0,005	0,000	0,4
53,040	-31,433	-0,218	-2,727	-0,7504	-0,005	-0,065	0,3
53,080	-31,451	-0,436	-5,454	-0,7508	-0,010	-0,130	0,3
53,120	-31,468	-0,654	-5,454	-0,7512	-0,016	-0,130	0,3
53,160	-31,503	-0,873	-2,727	-0,7521	-0,021	-0,065	0,3
53,200	-31,538	-0,873	2,727	-0,7529	-0,021	0,065	0,3
53,240	-31,573	-0,654	5,454	-0,7537	-0,016	0,130	0,3
53,280	-31,590	-0,436	0,000	-0,7542	-0,010	1,735E-14	0,2
53,320	-31,608	-0,654	-2,727	-0,7546	-0,016	-0,065	0,2
53,360	-31,643	-0,654	2,727	-0,7554	-0,016	0,065	0,2
53,400	-31,660	-0,436	2,727	-0,7558	-0,010	0,065	0,2
53,440	-31,678	-0,436	-7,008E-14	-0,7562	-0,010	1,156E-14	0,2
53,480	-31,695	-0,436	7,008E-14	-0,7567	-0,010	-1,156E-14	0,1
53,520	-31,713	-0,436	-4,850E-13	-0,7571	-0,010	5,790E-15	0,1
53,560	-31,730	-0,436	-5,551E-13	-0,7575	-0,010	0,000	0,1
53,600	-31,748	-0,436	2,727	-0,7579	-0,010	0,065	0,2
53,640	-31,765	-0,218	2,727	-0,7583	-0,005	0,065	0,2
53,680	-31,765	-0,218	-2,727	-0,7583	-0,005	-0,065	0,2
53,720	-31,782	-0,436	-2,727	-0,7587	-0,010	-0,065	0,1
53,760	-31,800	-0,436	2,727	-0,7592	-0,010	0,065	0,1
53,800	-31,817	-0,218	2,727	-0,7596	-0,005	0,065	0,1
53,840	-31,817	-0,218	-2,727	-0,7596	-0,005	-0,065	0,1
53,880	-31,835	-0,436	-2,727	-0,7600	-0,010	-0,065	0,1
53,920	-31,852	-0,436	-5,551E-13	-0,7604	-0,010	0,000	0,1
53,960	-31,870	-0,436	2,727	-0,7608	-0,010	0,065	0,2
54,000	-31,887	-0,218	2,727	-0,7612	-0,005	0,065	0,2
54,040	-31,887	-0,218	-2,727	-0,7612	-0,005	-0,065	0,2
54,080	-31,905	-0,436	-3,126E-13	-0,7617	-0,010	-1,157E-14	0,1
54,120	-31,922	-0,218	2,727	-0,7621	-0,005	0,065	0,1
54,160	-31,922	-0,218	3,126E-13	-0,7621	-0,005	1,157E-14	0,1
54,200	-31,940	-0,218	0,000	-0,7625	-0,005	0,000	0,1
54,240	-31,940	-0,218	0,000	-0,7625	-0,005	0,000	0,1
54,280	-31,957	-0,218	2,727	-0,7629	-0,005	0,065	0,1
54,320	-31,957	0,000	-5,551E-13	-0,7629	0,000	-1,735E-14	0,2
54,360	-31,957	-0,218	-2,727	-0,7629	-0,005	-0,065	0,2
54,400	-31,974	-0,218	2,727	-0,7633	-0,005	0,065	0,1
54,440	-31,974	0,000	2,727	-0,7633	0,000	0,065	0,1
54,480	-31,974	0,000	-2,727	-0,7633	0,000	-0,065	0,1
54,520	-31,974	-0,218	-2,727	-0,7633	-0,005	-0,065	0,1
54,560	-31,992	-0,218	2,727	-0,7637	-0,005	0,065	0,1
54,600	-31,992	0,000	0,000	-0,7637	0,000	-1,735E-14	0,1
54,640	-31,992	-0,218	-2,727	-0,7637	-0,005	-0,065	0,1
54,680	-32,009	-0,218	2,727	-0,7642	-0,005	0,065	0,1
54,720	-32,009	0,000	2,425E-13	-0,7642	0,000	2,313E-14	0,1
54,760	-32,009	-0,218	-2,727	-0,7642	-0,005	-0,065	0,1
54,800	-32,027	-0,218	-1,353E-12	-0,7646	-0,005	-5,779E-15	0,2
54,840	-32,027	-0,218	-2,727	-0,7646	-0,005	-0,065	0,2
54,880	-32,044	-0,436	1,110E-12	-0,7650	-0,010	-1,735E-14	0,1
54,920	-32,062	-0,218	2,727	-0,7654	-0,005	0,065	0,1
54,960	-32,062	-0,218	0,000	-0,7654	-0,005	1,735E-14	0,1
55,000	-32,079	-0,218	0,000	-0,7658	-0,005	-1,735E-14	0,1
55,040	-32,079	-0,218	2,425E-13	-0,7658	-0,005	-1,157E-14	0,1
55,080	-32,097	-0,218	2,425E-13	-0,7663	-0,005	2,313E-14	0,1
55,120	-32,097	-0,218	-2,425E-13	-0,7663	-0,005	1,157E-14	0,1
55,160	-32,114	-0,218	2,727	-0,7667	-0,005	0,065	0,1
55,200	-32,114	0,000	2,727	-0,7667	0,000	0,065	0,1
55,240	-32,114	0,000	-2,727	-0,7667	0,000	-0,065	0,1
55,280	-32,114	-0,218	-2,727	-0,7667	-0,005	-0,065	0,1
55,320	-32,132	-0,218	-1,110E-12	-0,7671	-0,005	-1,735E-14	0,1
55,360	-32,132	-0,218	-1,110E-12	-0,7671	-0,005	-1,735E-14	0,1
55,400	-32,149	-0,218	2,727	-0,7675	-0,005	0,065	0,1
55,440	-32,149	0,000	2,727	-0,7675	0,000	0,065	0,1
55,480	-32,149	0,000	-2,727	-0,7675	0,000	-0,065	0,2
55,520	-32,149	-0,218	-2,727	-0,7675	-0,005	-0,065	0,1
55,560	-32,166	-0,218	2,727	-0,7679	-0,005	0,065	0,1
55,600	-32,166	0,000	0,000	-0,7679	0,000	-1,735E-14	0,2
55,640	-32,166	-0,218	-2,727	-0,7679	-0,005	-0,065	0,2
55,680	-32,184	-0,218	0,000	-0,7683	-0,005	1,735E-14	0,1
55,720	-32,184	-0,218	2,425E-13	-0,7683	-0,005	2,313E-14	0,1
55,760	-32,201	-0,218	2,425E-13	-0,7687	-0,005	-1,157E-14	0,1
55,800	-32,201	-0,218	-5,454	-0,7687	-0,005	-0,130	0,1
55,840	-32,219	-0,654	-8,181	-0,7692	-0,016	-0,195	0,1
55,880	-32,254	-0,873	-2,727	-0,7700	-0,021	-0,065	0,1
55,920	-32,289	-0,873	1,110E-12	-0,7708	-0,021	-1,735E-14	0,1
55,960	-32,323	-0,873	0,000	-0,7717	-0,021	0,000	0,1
56,000	-32,358	-0,873	-1,110E-12	-0,7725	-0,021	0,000	0,1
56,040	-32,393	-0,873	2,080E-12	-0,7733	-0,021	4,046E-14	0,2
56,080	-32,428	-0,873	9,701E-13	-0,7742	-0,021	4,046E-14	0,2
56,120	-32,463	-0,873	-2,727	-0,7750	-0,021	-0,065	0,2
56,160	-32,498	-1,091	-5,454	-0,7758	-0,026	-0,130	0,2
56,200	-32,550	-1,309	0,000	-0,7771	-0,031	0,000	0,1
56,240	-32,603	-1,091	5,454	-0,7783	-0,026	0,130	0,2
56,280	-32,638	-0,873	2,727	-0,7792	-0,021	0,065	0,1
56,320	-32,673	-0,873	-2,727	-0,7800	-0,021	-0,065	0,2
56,360	-32,707	-1,091	-2,727	-0,7808	-0,026	-0,065	0,2
56,400	-32,760	-1,091	5,454	-0,7821	-0,026	0,130	0,2
56,440	-32,795	-0,654	8,181	-0,7829	-0,016	0,195	0,1
56,480	-32,812	-0,436	2,727	-0,7833	-0,010	0,065	0,2
56,520	-32,830	-0,436	-4,850E-13	-0,7837	-0,010	-1,156E-14	0,2
56,560	-32,847	-0,436	0,000	-0,7842	-0,010	-1,735E-14	0,2
56,600	-32,865	-0,436	2,727	-0,7846	-0,010	0,065	0,1
56,640	-32,882	-0,218	2,727	-0,7850	-0,005	0,065	0,2
56,680	-32,882	-0,218	0,000	-0,7850	-0,005	-1,735E-14	0,2
56,720	-32,899	-0,218	2,727	-0,7854	-0,005	0,065	0,1
56,760	-32,899	0,000	2,727	-0,7854	0,000	0,065	0,2
56,800	-32,899	0,000	0,000	-0,7854	0,000	0,000	0,2
56,840	-32,899	0,000		-0,7854	0,000		0,2
